话题链接,话题内容,楼主ID,楼主昵称,楼主性别,发布日期,发布时间,转发量,评论量,点赞量,评论者ID,评论者昵称,评论者性别,评论日期,评论时间,评论内容
https://m.weibo.cn/detail/4769782996666379,疫情早日结束！#疫情防控##朝阳群众##抗疫行动# 北京 ,2719364904,海锅带你踢足球,m,2022/05/16,16:05:47,0,0,3, , , , , , 
https://m.weibo.cn/detail/4769782547088691,#黄埔播报# 【广州民政：今日起有序恢复！】据广州市民政局：自5月16日起有序恢复我市殡葬公共服务。公告如下↓↓ #疫情防控# ,3186551397,广州黄埔发布,m,2022/05/16,16:04:00,0,0,0, , , , , , 
https://m.weibo.cn/detail/4769780907378410,什么时候解封啊#疫情防控# 周口·郸城县 天王星的土特产的微博视频 ,7320641257,天王星的土特产,m,2022/05/16,15:57:29,0,0,3, , , , , , 
https://m.weibo.cn/detail/4769773344263596,#抓紧抓细抓严抓实防控措施 坚决打赢疫情防控攻坚战##疫情防控#【退役军人贡献战“疫”力量】　　在玉泉街道疫情防控一线，有这样一群人：他们退役不褪色，在坚守中展现使命担当，在奉献中彰显军人本色。　　“领头雁”组成“尖刀班”　　疫情就是命令，防控就是责任。　　杨娇娟、韩二伟、李伟、苗吉祥、王本武、翟卫锋、郑浩……他们是玉泉街道社区、居委会的“兵书记”。在疫情防控一线，他们迅速转变身份，冲锋在前，深入居委会、小区开展人员排查、体温测量、政策宣传等工作。全员核酸检测时，从领取物资、布置现场到维持秩序、疏导群众、注册预约码……处处都有他们忙碌的身影。群众亲切地称他们为“尖刀班”。　　他们说，保护人民群众生命健康安全义不容辞。　　“橄榄绿”变身“志愿红”　　居委会、小区是疫情防控的前沿阵地。在疫情防控工作中，玉泉街道辖区的退役军人迅速集结，默默坚守一线，用实际行动践行初心使命。　　侯俊杰、贾向伟、王卫平、张新良……在玉泉街道机关工作的他们主动请缨，下沉到居委会、小区，开展疫情防控工作。他们是全员核酸检测时的扫码人员、秩序维持者、消毒员，也是政策宣传员、执勤巡逻员。哪里有需要，他们就出现在哪里，被群众亲切地称为“全能战士”。　　张宏伟、常少飞、党明阳、周建波……他们一直坚守在疫情防控一线。他们说：“打赢疫情防控攻坚战，人人有责。无论以哪种形式参与，我们都不能缺位。这是军人的本色。”朴实的话语透着他们为民服务的初心未改、热血依旧。　　父子俩筑牢“防疫墙”　　在东郭路居委会，退役军人朱广恩、朱大帅父子主动担当作为，第一时间报名参加疫情防控工作。他们充分发扬“宽肩膀、铁脚板、婆婆嘴”精神，不厌其烦地向群众宣讲疫情防控政策，圆满完成居委会交办的各项任务。　　查验健康码、行程卡，测量体温，登记信息……居民经常看到他们一起忙碌的身影。“在疫情防控一线，我们是父子，也是战友。我们并肩作战，互相鼓励。”朱大帅告诉记者，虽然很辛苦，但是能够守护群众的生命健康安全，所有的付出都是值得的。　　一老一少两名退役军人同心抗疫，感动着辖区居民。他们每天早出晚归，筑牢了“防疫墙”。　　目前，玉泉街道共有96名退役军人投身疫情防控一线。他们用实际行动诠释着“身份在转变，军人的本色从未改变”的责任与担当。,2712834633,文明济源,m,2022/05/16,15:27:26,0,0,0, , , , , , 
https://m.weibo.cn/detail/4769767098943407,#疫情防控# 【权威发布：山东连续8天社会面保持清零状态（齐鲁网）】山东环境的微博视频 ,5144114030,临沭生态环境,m,2022/05/16,15:02:37,1,1,1, , , , , , 
https://m.weibo.cn/detail/4769763966583074,花开的时候，疫情也该结束了吧，静待花开。苏州每日一善#花若盛开##夏天##夏天该有的样子##疫情防控# 苏州·苏州乐行户外 乐行户外-焱炎的微博视频 ,3519150201,乐行户外-焱炎,m,2022/05/16,14:50:09,0,1,3, , , , , , 
https://m.weibo.cn/detail/4769760791759991,#疫情防控# 【镇扬汽渡最新公告】镇扬汽渡恢复常态化运行尊敬的司乘人员：自5月17日起，镇扬汽渡恢复常态化运行，渡运时间为3时-24时，感谢大家一如既往的关心与支持。当前，省内外无中高风险地区和无本土社会面传播设区市的来（返）镇江、扬州人员，持48小时内核酸检测阴性证明可正常流动。请广大司乘人员关注并执行地方防疫政策，如需咨询可致电12345、12328。欢迎广大司乘人员选择镇扬汽渡，我们将竭诚为您提供优质便捷服务。,1913359465,扬州网官方微博,m,2022/05/16,14:37:33,0,1,0, , , , , , 
https://m.weibo.cn/detail/4769735999227132,这是一个悲伤的故事#跨境电商##疫情防控# 濮阳·恒丰中央广场 刘丷强的微博视频 ,2959695837,刘丷强,m,2022/05/16,12:59:02,0,2,2, , , , , , 
https://m.weibo.cn/detail/4769732319777014,#蜀安之声# 《四川昨日新增本土14+74》  @健康四川官微  #疫情防控# #四川安全宣传五进#  四川昨日新增本土14+74 ,3881660513,四川应急,m,2022/05/16,12:44:25,0,0,5, , , , , , 
https://m.weibo.cn/detail/4769725441379936,#疫情防控# 【#女儿瞒家人做志愿者妈妈反应太可爱#】女儿瞒着爸妈做防疫志愿者上门发抗原检测试剂，向妈妈比心时妈妈只是礼貌回应，过了许久妈妈才认出身穿防护服的“大白”正是自己的“宝宝”。网友：妈妈的反应好温柔，女儿好可爱！ 人民视频的微博视频 ,3080066552,水韵温江,m,2022/05/16,12:17:05,0,0,0, , , , , , 
https://m.weibo.cn/detail/4769699956785673,南海区在主动就诊人员中发现新冠病毒阳性感染者#纷享佛山##佛山网络文明##佛山战疫##疫情防控##疫情# 纷享佛山的微博视频 ,7339924832,纷享佛山,f,2022/05/16,10:35:48,0,0,0, , , , , , 
https://m.weibo.cn/detail/4769688825628150,#疫情防控 兰州在行动# 【关于更新兰州市新冠肺炎疫情联防联控24小时咨询服务电话的公告】为进一步回应社会关切，畅通群众沟通渠道，方便群众咨询我市疫情防控政策，做好疫情防控政策解读工作。现将我市疫情防控咨询电话公告如下：兰州市疫情防控咨询服务电话：0931-12345，0931-8762070；城关区疫情防控咨询服务电话：0931-8473259；七里河区疫情防控咨询服务电话：0931-2663232；安宁区疫情防控咨询服务电话：0931-7683511；西固区疫情防控咨询服务电话：0931-7536020（9时至17时），0931-7540306（17时至9时）；红古区疫情防控咨询服务电话：0931-6211658；榆中县疫情防控咨询服务电话：0931-5234573；永登县疫情防控咨询服务电话：0931-6423806；皋兰县疫情防控咨询服务电话：0931-5727307；高新区疫情防控咨询服务电话：0931-8358791，8232481。兰州市新冠肺炎疫情联防联控领导小组办公室2022年5月14日,5870061682,西固发布,m,2022/05/16,09:51:35,0,0,0, , , , , , 
https://m.weibo.cn/detail/4769677526172579,#这就是山东·东营# 【#做到两统筹 夺取双胜利#  ｜东营机场：深挖客运市场潜力 促进民航市场复苏】  东营日报社/爱东营讯 受新冠疫情影响，民航市场恢复较为缓慢，东营机场不等不靠，在严格落实#疫情防控# 措施前提下，充分发挥市场能动性，深挖客运市场潜力，精准营销，引导政府、企业和社会群体聚焦包机出行方式，促进民航市场复苏。  “您好，欢迎登机！”5月6日和8日，先后有两架包机往返于东营与克拉玛依，顺利保障670名胜利油田职工出行。东营至克拉玛依包机航班，是东营机场根据中石化胜利油田驻疆项目的交接班需求，定制开通的“点对点”包机航班，极大缩短了两座“石油之城”的空中距离，同时降低了疫情传播风险，有效解决胜利油田驻疆企业交通难题。  随着国内疫情逐步向好，部分市民即将踏上复工返乡之路，但长途客车尚未完全恢复，乘坐高铁和火车又要途径多地、增加未知的风险。东营机场提前谋划，积极协调航空公司恢复东营至深圳、西安、厦门、沈阳、长春等多地航班，其余航班也将陆续恢复运营。  为了方便市民出行，经协调，从东营机场出发经西安机场中转，市民仅需一次中转，无需二次安检，即可便捷通达多座城市。西安机场还为中转旅客提供免费的精美餐食，但因疫情原因免费住宿、行李寄存等多项中转优免服务暂停。  东营机场提醒广大市民，航班恢复具体信息以航空公司发布为准，如涉及机票退改签等事宜，请联系航空公司及其机票销售代理机构办理。 (记者 张振),1936076790,东营网官方微博,m,2022/05/16,09:06:41,1,2,4, , , , , , 
https://m.weibo.cn/detail/4769644080005711,五点半到场六点多就开采的核酸人～#佛山疫情##疫情防控# ,2204607093,赖小坚,f,2022/05/16,06:53:47,0,20,44, , , , , , 
 , , , , , , , , , ,1745474280,追着光跑的星星,m,2022/05/16,11:01:18,最可爱 又漂亮
 , , , , , , , , , ,2605439511,卓寅,m,2022/05/16,11:53:38,辛苦你地了。
 , , , , , , , , , ,2271910373,vane_启,m,2022/05/18,15:19:30,天使
 , , , , , , , , , ,7324525344,榆凌凌,f,2022/05/18,03:34:18,辛苦你们啦
 , , , , , , , , , ,1886661262,-胡适之-,m,2022/05/17,20:06:44,不赖
 , , , , , , , , , ,7304038239,Mrpge,m,2022/05/16,10:22:05,难搞啊
 , , , , , , , , , ,1730293732,号匆,m,2022/05/16,08:33:08,辛苦晒，加油
 , , , , , , , , , ,6295425688,靓靓崽_,f,2022/05/16,08:30:48,辛苦了
 , , , , , , , , , ,1265733427,孤儿仔一些事一些情,m,2022/05/16,08:15:11,辛苦了，护士姐姐！
 , , , , , , , , , ,2117738171,轻裘妖刀侠20,m,2022/05/16,07:00:27,大白辛苦了
 , , , , , , , , , ,6044108077,吾小子别跑,m,2022/05/16,08:54:06,加油
https://m.weibo.cn/detail/4769629542548027,#疫情防控# 【北京最新疫情动态】14日15时至15日15时，北京市新增本土新冠肺炎病毒感染者55例。15日起，北京市朝阳区南磨房乡南新园社区等3地升级为高风险地区。 ,5752422122,圈圈锅儿,m,2022/05/16,05:56:01,1,1,3, , , , , , 
https://m.weibo.cn/detail/4769576271217023,地铁五道口站#北京疫情##疫情防控# 封站 ,1365323735,环球连线,m,2022/05/16,02:24:20,0,2,3, , , , , , 
https://m.weibo.cn/detail/4769546718153634,#关注新冠肺炎疫情##疫情防控##战役打卡行动#我已打卡827天。2022年5月14日8时，四川省资阳市安岳县在“入川即检”闭环管理中发现1例新冠病毒无症状感染者。该名感染者于5月13日抵达资阳市安岳县成资渝高速安岳西站，由卡点工作人员闭环引领至集中隔离场所，并立即开展核酸检测，结果为阳性。资阳市立即启动应急响应，市县联动开展疫情处置工作，第一时间启动流调溯源、核酸检测、环境消杀等工作。（来源：央视新闻）,1882168043,新天地的小窝,m,2022/05/16,00:26:54,2,4,5, , , , , , 
https://m.weibo.cn/detail/4769546390734195,俄罗斯疫情形势播报（5月15日）俄罗斯要闻及疫情数据（5月15日）欧盟有计划在不违反制裁制度的情况下购买俄罗斯天然气欲知详情，请点击上方链接~关注俄罗斯人民友谊大学官微，及时浏览俄罗斯疫情形势数据~#俄罗斯##疫情防控##卫星五号##新冠肺炎##全球拉响新冠肺炎警报#俄罗斯人民友谊大学 俄罗斯联邦·莫斯科 ,1766477765,俄罗斯人民友谊大学,m,2022/05/16,00:25:36,0,1,2, , , , , , 
https://m.weibo.cn/detail/4769478355453735,#疫情防控# #核酸检测# 【关于开展广州市荔湾区南源街道全员核酸检测工作的通告】广大居民朋友：因疫情防控需要，我区将于2022年5月15日在南源街道启动全员核酸检测工作，现就有关事项通告如下：一、检测对象：荔湾区南源街道所有居民，含外来人员。二、检测地点：见下图。三、检测时间：2022年5月15日20时开始。四、注意事项：（一）请携带手机，准备好“粤核酸小程序”采样码，佩戴口罩，前往所属采样地点接受采样。确保应检尽检、不漏一户、不落一人。（二）请注意保持“一米线”距离，主动配合、佩戴口罩，听从工作人员指挥，有序排队，按要求进出场地。（三）不交谈，不聚集，做好自我防护。（四）在接种新冠病毒疫苗48小时内暂不进行核酸采样，待48小时后再进行采样，但需及时向社区工作人员报备说明情况。（五）核酸检测结果出具前，请尽量减少流动，不参与聚集性活动，如有发热等不适症状，请主动到就近医院发热门诊就诊。不参加核酸检测将会给您的生活带来诸多不便，造成严重后果的，还需承担相应法律责任。为了您和他人的健康，请广大居民不传谣不信谣，积极配合，确保检测工作高效完成。广州市荔湾区新冠肺炎疫情防控指挥部办公室2022年5月15日,3186551393,广州荔湾发布,m,2022/05/15,19:55:15,3,2,8, , , , , , 
https://m.weibo.cn/detail/4769476484269420,#西宁关注##疫情防控# 全力保障，用心用情守护群众安全 西宁网络电视台的微博视频 ,3217337562,西宁市广播电视台,f,2022/05/15,19:47:49,0,0,0, , , , , , 
https://m.weibo.cn/detail/4769475742140606,河南警察学院#疫情防控# 起来做核酸了疫情防控常态化核酸也要常态化哦 ,3957094468,河南警察学院,f,2022/05/15,19:44:52,0,1,5, , , , , , 
https://m.weibo.cn/detail/4769447980303415,#人生感悟##疫情防控# 10几年前来上海做小儿推拿，曾无数次跟孩子家长说：未来一定是拼身体的！很多人嗤之以鼻！经历了疫情，特别是2022的4🈷️5🈷️，没想到真正拼身体的时候这么快就到了无论你多聪明，无论你多富有，封控，静默，足不出户……如果一家有一个人身体不好，你会出现求医的无奈，用药的困扰，心情的焦虑不安，失眠等，加上物资的缺乏，脾气越来越暴躁……   🌹人生这条路，谁也来不了第二次，与其总向往前方的风景，不如走得慢一些，看得细一些，别因为赶时间，而错过当下的温柔的清风。人活一世，短短几十年，转眼之间，不知不觉就老了。到了一定的年龄，才会明白，名利钱财都是身外之物，人生除了生死，其余都是小事。回头看看，这一路，我们都活得太疲惫，但无论如何都应将健康放在第一位，累了就给自己放个假，别把自己逼得太紧了。 上海·康尧中医诊所·小儿推拿,3221804123,中医王德敏,f,2022/05/15,17:54:33,3,2,8, , , , , , 
https://m.weibo.cn/detail/4769447179716223,莫名心情低落了好几天今天 终于迎来好消息 爸爸检测结果 转阴了终于可以从方舱回家了谢天谢地 🙏#上海疫情##疫情防控# ,5444899228,是你韩姐啊,f,2022/05/15,17:51:22,0,0,2, , , , , , 
https://m.weibo.cn/detail/4769416061130160,#疫情防控#根据疫情防控需要，佛山疾控紧急提醒各位市民：鉴于近期北京市房山区韵达快递长阳分中心出现多例阳性病例，为切实保障全市人民身体健康，请5月5日以来收取或接触过北京市房山区韵达快递的人员，立即向所在村（社区）、所在单位报备，主动配合做好核酸检测等健康管理措施。请广大市民近期尽量减少从疫情地区邮购、快递物品。收件、拆件过程中，应做好戴手套、戴口罩等个人防护措施，对邮件快件内件进行消毒，或存放一段时间后再取用。详情👉佛山疾控紧急提醒：近期收到这些快递，请立即主动报备！,1770549101,潮涌灯湖-南海桂城,f,2022/05/15,15:47:43,0,0,3, , , , , , 
https://m.weibo.cn/detail/4769389487067726,#退伍军人# 🌴🌅 🌴👍 💝 世上最尊贵的东西并不是财富，而是初心，靠谱，厚道，真诚，平安，关心，惦念，健康。。。世间事事无常，时刻能听到一声真心实意的问候，才是永远暖心的奢侈品 ！💝 🔥 💝 👋 #人生##疫情防控##上海疫情##北京疫情##知网涉嫌垄断被立案调查#昆明 心空身尘2的微博视频,6139274861,心空身尘2,m,2022/05/15,14:02:07,5,1,0, , , , , , 
https://m.weibo.cn/detail/4769386542664287,陕西铁路工程职业技术学院#疫情防控# 希望如期而至的不只春天，还有疫情过后平安的所有人。@微言教育 @三秦青年 ,5388411012,陕西铁路工程职业技术学院,m,2022/05/15,13:50:25,14,9,29, , , , , , 
https://m.weibo.cn/detail/4769094262327436,G1503上海绕城高速，昆山这边的严防死守#昆山 疫情防控##上海新增194例本土确诊1487例本土无症状# 魔都白衣的微博视频 ,1493308137,魔都白衣,m,2022/05/14,18:29:00,4,7,27, , , , , , 
https://m.weibo.cn/detail/4769094253414777,【关于调整来（返）锡人员健康管理措施的通告（第119号）】当前国内疫情多点散发，防控形势依然严峻复杂。为更好统筹疫情防控和经济社会发展，有效控制疫情输入传播风险，保障广大市民有序流动，现就相关防控工作通告如下：一、14天内全域低风险设区市（无中高风险地区和本土聚集性疫情所在设区市）旅居史的来（返）锡人员，能提供48小时核酸检测阴性证明的，可有序流动；不能提供48小时核酸检测阴性证明的，抵锡后及时进行1次核酸检测并登记相关信息，方可有序流动。上述人员继续在我市旅居的，应在抵达我市后48小时内再进行1次核酸检测（两次核酸检测不在同一天）。二、对14天内有本土聚集性疫情所在县（市、区）旅居史的来（返）锡人员严格执行“7+7”管控措施，实施7天（自离开上述地区之日起）集中隔离医学观察、7天居家健康监测和核酸检测。7天集中隔离医学观察期间，每天进行1次核酸检测。7天居家健康监测期间，落实“单人单间”、上门核酸、不得出门，第3、7天各进行1次核酸检测。三、对14天内有本土聚集性疫情所在设区市的其他县（市、区）旅居史的来（返）锡人员严格执行“3+11”管控措施，实施3天（自离开上述地区之日起）居家健康监测、11天健康监测和核酸检测。3天居家健康监测期间，落实“单人单间”、上门核酸、不得出门，每天进行1次核酸检测；11天健康监测期间不得参加聚集性活动、不得乘坐公共交通工具、不得进入公共场所、出行规范佩戴口罩，第4、5、7、14天各进行1次核酸检测。四、对14天内与新冠病毒感染者有轨迹交叉、有中高风险地区旅居史的来（返）锡人员，严格执行“14+7”健康管理措施，即14天集中隔离+7天严格居家健康监测。五、所有市外来（返）锡人员须提前通过“入锡申报系统”自主申报或向目的地单位、社区（村）报备，抵达后积极配合落实健康监测、核酸检测等管理措施。进入相关场所部位时须主动扫“单位门铃码”或出示“个人门铃码”，并配合进行通行验证，出现红色提示或码色异常的不得入内，按规定落实相应管控措施。未在规定时间内进行核酸检测的，将对健康码赋黄码。六、压紧压实“四方”责任，各级党委政府要严格履行属地责任，加大督促管理；行业主管部门要严格落实监管责任，强化日常指导；企事业单位要严格履行主体责任，确保措施落实。广大市民要履行个人防控责任，做好戴口罩、勤洗手、多通风、勤消毒、保持社交距离等防护措施，主动配合落实各项疫情防控措施。对违反疫情防控规定的，将依法依规追究法律责任。无锡市新冠肺炎疫情联防联控指挥部2022年5月14日#疫情防控##最新消息#,2302153194,无锡eTV全媒体,f,2022/05/14,18:28:58,3,3,3, , , , , , 
https://m.weibo.cn/detail/4769091669985169,#疫情防控##广安邻水疫情##邻水疫情#同心抗疫   凝聚抗“疫”正能量    抗疫前线的新阶人 广安同城会的微博视频 ,1934255493,广安同城会,f,2022/05/14,18:18:42,0,0,1, , , , , , 
https://m.weibo.cn/detail/4769079573352185,#疫情防控# @未雨绸缪，以“练”促“战”——哈尔滨长峰血管瘤医院开展门诊发热患者转运处置应急演练#医院动态##健康# 哈尔滨·哈尔滨长峰血管瘤医院 血管瘤专家尹好先的微博视频 ,5830251269,血管瘤专家尹好先,f,2022/05/14,17:30:38,0,0,2, , , , , , 
https://m.weibo.cn/detail/4769074053647222,#疫情防控# #科普时间# 【如何安全地收发快递和叫外卖？这份健康指南请收下】 疫情之下，网上购物和点外卖成为很多人获取生活物资的首选方式。然而，外卖配送和快递发送过程中，流动性大，接触人员多，存在病毒风险。疫情防控常态化下，如何科学地收发快递和叫外卖，保护好自己呢？ 如何安全地收发快递和叫外卖？这份健康指南请收下,2590508332,北京平谷,m,2022/05/14,17:08:42,0,0,0, , , , , , 
https://m.weibo.cn/detail/4769062310379843,#彭山政在说# 【国家卫健委:要在大城市建立步行15分钟核酸&quot;采样圈&quot;】#疫情防控# 微彭山的微博视频 ,2213852952,微彭山,m,2022/05/14,16:22:01,0,0,0, , , , , , 
https://m.weibo.cn/detail/4769030998854358,#传统文化# 🌻🌅🌻今天吕洞宾圣诞💐🌻💐观世音菩萨下凡为民造桥，没想到吕洞宾故意捣乱。。。#道德经# 由此可见，吕洞宾在人间功德无量真正德道圆满，成道后，太上老君亲自来迎接！👋 #道教# #修行##疫情防控##北京疫情##上海疫情# 心空身尘2的微博视频,6139274861,心空身尘2,m,2022/05/14,14:17:37,4,1,1, , , , , , 
https://m.weibo.cn/detail/4769007691893177,2022年5月14日广东省新冠肺炎疫情情况#疫情防控# 纷享佛山的微博视频 ,7339924832,纷享佛山,f,2022/05/14,12:45:00,0,0,0, , , , , , 
https://m.weibo.cn/detail/4769001445788969,#疫情防控# 【#南充# 顺庆公布一密接者活动轨迹，到过西巷、1227等地酒吧、餐饮店】2022年5月13日，南充市顺庆区疾控中心接到成都市金牛区疾控中心协查函，函告一名新冠肺炎密切接触者在顺庆区有活动轨迹，立即组织开展调查处置。该密切接触者目前在金牛区落实管控，5月9日、10日核酸检测结果均为阴性。现将该密切接触者在顺庆区部分活动轨迹公告如下：5月8日16:30-17:00：西华师大华凤校区附近眼镜店、蜜雪冰城奶茶店、鸭肉卷店21:50-5月9日1:00：西巷HONG酒吧5月9日19:30-21:00：1227高丽轩烤肉店 请在上述时间、地点与上述密切接触者轨迹重合人员，第一时间向属地村（社区）、乡镇（街道）或工作单位、区疾控中心（0817-2589505）、区疫情应急指挥部（13309078310）报告，配合落实疫情防控措施。如隐瞒相关接触情况，造成疫情传播扩散的，将依法追究相关人员法律责任。为了您和您家人的健康安全，请不信谣、不传谣、不造谣，加强自我防护，戴口罩、勤洗手、多通风、少聚集、保持“一米线”、用公筷、亮健康码、扫场所码，主动接种新冠病毒疫苗。南充市顺庆区疾病预防控制中心2022年5月14日,5522399953,南充政法,m,2022/05/14,12:20:11,0,0,0, , , , , , 
https://m.weibo.cn/detail/4768999500154095,一方有难，八方支援，目前四川省广安市邻水县一线防疫人员医用物资紧缺，望各界爱心人士伸出援手，积极奉献爱心，邻水人民感激不尽🙏🙏🙏#邻水疫情##疫情防控# 广安·黄桷树公园 ,5773548307,今年君姐暴富了吗,f,2022/05/14,12:12:27,1,0,2, , , , , , 
https://m.weibo.cn/detail/4768975814919161,亲爱的居民们，你们知道吗？#疫情防控##西宁加油  ##我们终将战胜疫情 # 西宁 青海西宁城中团委的微博视频 ,2571548752,青海西宁城中团委,m,2022/05/14,10:38:20,2,0,6, , , , , , 
https://m.weibo.cn/detail/4768954625819943,再次被这个48小时核酸整Emo了，做完一个小时了还没显示，哪儿也去不了，还咋刺激消费啊！#杭州48小时核酸##疫情防控# ,1603034147,胡大人Lyon,m,2022/05/14,09:14:08,0,10,7, , , , , , 
https://m.weibo.cn/detail/4768953027527317,【四川昨日新增本土3+90】#疫情防控# 5月13日0时至24时，四川新增本土确诊病例3例（广安2例，其中1例为既往通报的无症状感染者转确诊；宜宾1例，为既往通报的无症状感染者转确诊），新增本土无症状感染者90例（乐山1例，广安89例），无新增境外输入确诊病例，新增境外输入无症状感染者6例（在成都），新增治愈出院病例3例，无新增疑似病例，无新增死亡病例。截至5月13日24时，全省累计报告新型冠状病毒肺炎确诊病例2078例（其中境外输入1320例），累计治愈出院2047例，死亡3例，目前在院隔离治疗确诊病例28例；目前尚在医学观察的无症状感染者268例，在管密切接触者4621人。截至5月13日24时，全省共有3个中风险地区（如下图⬇️），全省其余地区均为低风险地区。具体情况如下：新增本土确诊病例3例（广安2例，宜宾1例）：1例为宜宾既往通报的无症状感染者转确诊；1例为广安既往通报的无症状感染者转确诊；1例为广安封控人员中筛查发现；均于5月13日确诊。新增本土无症状感染者90例（乐山1例，广安89例）：1例为乐山既往通报的无症状感染者的密切接触者；89例为广安封控人员筛查中发现；均于5月13日诊断为无症状感染者。新增境外输入无症状感染者6例（在成都）：1例为4月29日自中国香港乘机抵蓉进行隔离；3例为5月3日自荷兰乘机抵蓉进行隔离；1例为5月8日自中国香港乘机抵蓉进行隔离；1例为5月12日自巴基斯坦乘机抵蓉进行隔离；均于5月13日诊断为无症状感染者。（健康四川官微）,3251089394,家庭与生活报,m,2022/05/14,09:07:46,0,0,1, , , , , , 
https://m.weibo.cn/detail/4768941061177459,【关于黔南州罗甸县新增2例#省外返黔闭环管理人员阳性# 调查处置情况的通报】2022年5月13日，接黔南州卫生健康局报告，在集中隔离管控的省外返黔闭环管理人员中发现2名新冠病毒核酸检测结果异常人员。接到报告后，党委政府高度重视，迅速作出安排部署，果断采取处置措施。目前，流调溯源、核酸筛查、隔离观察、环境消杀等应急处置工作正有序开展。无症状感染者2：女，38岁，系上海市返黔人员。无症状感染者3：女，34岁，系上海市返黔人员。#疫情防控# 详情戳链接关于黔南州罗甸县新增2例省外返黔闭环管理人员阳性调查处置情况的通报,5550357934,动静贵州,m,2022/05/14,08:20:13,1,0,0, , , , , , 
https://m.weibo.cn/detail/4768933930599564,#疫情##疫情防控##我的疫情观察# 说说全国的疫情防控措施。种种迹象表明，接下来，我们的疫情防控，大规模、集体性核酸检测可能会减少，但持续性、常态化的核酸检测，将会增加。未来核酸检测行业仍旧是最赚钱的行业。大概是这样子的，遍布全国的核酸检测采样点，就好像家门口的便利店一样，药店一样——药店很可能会增设核酸检测采样点。所有国人呢，无论到哪儿，都会有健康码行程码核酸检测证明码（以多少小时为限）要求。然后规定，多少小时必须核酸检测，否则赋红码或者黄码，限制出行。把这种规模化运动式休克式防疫，变成动态性持续性预警性防疫。这样，既可以确保第一时间发现阳性病例，又可以避免城市休克经济受损，还可以防止检测机构超能力检测。,1650342405,评论员王攀,m,2022/05/14,07:51:54,8,10,11, , , , , , 
https://m.weibo.cn/detail/4768929580581689,睢宁县疫情防控通告（2022年第70号）根据市疫情防控指挥部《关于进一步明确封控区、管控区解除管控措施工作流程的通知》要求，经按程序报审备案，现对6个区域解除相应管控措施。一、解除管控措施的区域如下：（一）原封控区：1.睢城街道五里堂社区小张组、五一组、五二组、郑庄组、小刘队、小戈组；2.睢城街道东城社区小沿河以西、建设路以北、天虹南路以东、二小路以南区域；3.金城街道红光社区红光小区。封控区解除封闭管理后，原封闭区域“只进不出”，继续实施加强健康监测、严禁人员聚集的7天过渡期管理。在解封后第7天分批次组织相关人员进行1次核酸检测，结果均为阴性后，改为落实常态化防控措施。（二）原管控区：1.睢城街道五里堂社区；2.睢城街道东城社区；3.金城街道红光社区。管控区解除管控措施后，按防范区进行管理。二、现有管控区域如下：（一）封控区为：1.睢城街道元府社区八一东路4号1幢（五金批发市场）；2.睢城街道北陵社区春江花城小区；3.睢城街道北陵社区彩虹公寓小区；4.金城街道苏源社区。（二）管控区为：1.睢城街道元府社区；2.睢城街道北陵社区；3.睢城街道南关社区。（三）防范区为：封控区、管控区以外区域。特此通告。睢宁县新冠肺炎疫情防控指挥部2022年5月13日#疫情防控##关注新冠肺炎##徐州疫情#,1888415301,策划人毛庆海,m,2022/05/14,07:34:37,0,0,5, , , , , , 
https://m.weibo.cn/detail/4768784928216233,#北京1人为买奶茶翻墙离开管控区域被拘# 法官提醒：疫情防控人人有责，千万不要为一己私欲闯灯越线，否则将受到法律的严厉处罚。（来源：@郴州中院 ）@人民法院报 #疫情防控##法官说法# 湖南高院的微博视频 ,5982689966,邵阳政法,m,2022/05/13,21:59:49,0,0,0, , , , , , 
https://m.weibo.cn/detail/4768775250904249,据@健康成都官微 ：#疫情防控# 【成都市卫健委与高德联合推出核酸检测查询服务，可一键导航附近采样点】目前，全球疫情仍处于高位，全国疫情防控形势整体趋稳，但仍复杂严峻。作为重要入境口岸城市、西部重要交通枢纽，成都持续面临人员入境和流动引发疫情输入性传播的风险。为应对当前形势，方便有需要的市民进行核酸检测，在成都市卫健委指导下，高德地图紧急研发上线，双方于今日共同推出了“核酸检测查询服务”，可帮助成都市民快速了解周边核酸采样点位置，就近选择核酸检测点并实现一键导航前往。,3323927000,四川省地震局,m,2022/05/13,21:21:22,0,0,3, , , , , , 
https://m.weibo.cn/detail/4768737880703192,#疫情防控# #我科学家发现新冠治疗新药# 我国科学家发现新冠治疗新药，并获发明专利授权！ 黄河新闻网的微博视频 ,2105171747,黄河新闻网,m,2022/05/13,18:52:51,0,0,2, , , , , , 
https://m.weibo.cn/detail/4768941061177459,【关于黔南州罗甸县新增2例#省外返黔闭环管理人员阳性# 调查处置情况的通报】2022年5月13日，接黔南州卫生健康局报告，在集中隔离管控的省外返黔闭环管理人员中发现2名新冠病毒核酸检测结果异常人员。接到报告后，党委政府高度重视，迅速作出安排部署，果断采取处置措施。目前，流调溯源、核酸筛查、隔离观察、环境消杀等应急处置工作正有序开展。无症状感染者2：女，38岁，系上海市返黔人员。无症状感染者3：女，34岁，系上海市返黔人员。#疫情防控# 详情戳链接关于黔南州罗甸县新增2例省外返黔闭环管理人员阳性调查处置情况的通报,5550357934,动静贵州,m,2022/05/14,08:20:13,1,0,0, , , , , , 
